No,torch_tf_max_diff,torch_tf_mean_diff,tfjschrome_torch_max_diff,tfjschrome_torch_mean_diff,tfjschrome_tf_max_diff,tfjschrome_tf_mean_diff,channels,model,fail_time
417,5.96E-08,1.18E-09,5.683410168,1.065684369,5.683410168,1.065684369,0:1 1:1 2:1 3:1 4:1 5:4 6:7 7:7 8:7 9:10 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:1 to:5 operator:-1  from:1 to:6 operator:13  from:2 to:3 operator:-1  from:2 to:5 operator:-1  from:2 to:6 operator:12  from:2 to:9 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:13  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,219
425,1.19E-07,1.71E-09,6.214090347,1.002675902,6.214090347,1.002675902,0:1 1:1 2:1 3:1 4:2 5:3 6:4 7:8 8:11 9:21 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:2 to:5 operator:12  from:3 to:4 operator:13  from:3 to:6 operator:12  from:4 to:5 operator:-1  from:4 to:8 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:12  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,226
426,0,0,6.665031195,0.630215697,6.665031195,0.630215697,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:6 8:7 9:8 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:7 operator:12  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:12  from:2 to:3 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,226
429,5.96E-08,4.73E-10,6.550109148,1.050135072,6.550109148,1.050135072,0:1 1:1 2:1 3:1 4:2 5:3 6:4 7:5 8:6 9:9 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:5 operator:12  from:0 to:7 operator:8  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:3 to:8 operator:12  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,228
456,5.96E-08,2.39E-09,5.777667999,0.985414377,5.777667999,0.985414377,0:1 1:1 2:1 3:1 4:1 5:1 6:3 7:4 8:4 9:5 ,from:0 to:1 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:13  from:2 to:6 operator:-1  from:3 to:4 operator:-1  from:3 to:6 operator:12  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,254
463,1.19E-07,3.63E-09,6.34865737,1.017978298,6.34865737,1.017978298,0:1 1:1 2:1 3:1 4:1 5:4 6:7 7:7 8:7 9:10 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:1 to:6 operator:13  from:2 to:3 operator:-1  from:2 to:5 operator:-1  from:2 to:6 operator:12  from:2 to:9 operator:-1  from:3 to:4 operator:-1  from:3 to:5 operator:16  from:4 to:5 operator:-1  from:4 to:6 operator:13  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,260
465,5.96E-08,1.35E-09,5.681241512,1.062654083,5.681241512,1.062654083,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:4 8:5 9:9 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:12  from:1 to:9 operator:12  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:5 to:9 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,261
483,0,0,6.780103564,1.093519253,6.780103564,1.093519253,0:1 1:1 2:1 3:1 4:1 5:2 6:3 7:4 8:6 9:8 ,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:8 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:2 to:7 operator:-1  from:2 to:8 operator:8  from:2 to:9 operator:-1  from:3 to:4 operator:12  from:3 to:5 operator:12  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,278
491,1.19E-07,2.02E-09,6.442755938,0.498132289,6.442755938,0.498132289,0:1 1:1 2:1 3:1 4:2 5:2 6:4 7:7 8:8 9:17 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:6 operator:9  from:0 to:8 operator:-1  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,285
523,1.19E-07,2.45E-09,5.871266603,0.586331614,5.871266603,0.586331614,0:1 1:1 2:1 3:2 4:3 5:3 6:4 7:4 8:4 9:7 ,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:1 to:2 operator:12  from:1 to:4 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,316
551,5.96E-08,1.56E-09,6.645863056,1.033809758,6.645863056,1.033809758,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:4 8:4 9:8 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:9 operator:12  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:5 to:9 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,343
559,7.63E-06,1.21E-07,1.91E-06,1.46E-08,7.63E-06,1.23E-07,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:6 8:2 9:4 ,from:0 to:1 operator:12  from:0 to:3 operator:12  from:0 to:4 operator:12  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:13  from:2 to:9 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:1  from:8 to:9 operator:-1  ,350
